LabelId,ByteRange0,ByteRange1,ByteRange2,ByteRange3,ByteRange4,ByteRange5,ByteRange6,ByteRange7,ByteRange8,ByteRange9,ByteRange10,ByteRange11,AggregateByteValue
206,114,101,112,114,105,99,101,0,0,0,0,0,5900,-8935141110409297916
206,110,117,108,108,110,116,97,116,0,0,0,0,7000,9009983735726344
206,99,111,109,111,114,98,105,116,122,116,98,115,129423.07692307692,-730153824823558242
206,99,111,109,111,114,98,105,116,122,116,98,115,118169.23076923077,-352032735166530
206,99,111,109,111,114,98,105,116,122,116,98,115,161323.0769230769,-9081021152641089
206,112,114,111,100,117,99,116,0,0,0,0,0,6076.923076923077,281475388015136
206,99,117,114,114,101,110,116,108,121,0,0,0,7969.230769230769,9079768231194632
206,97,118,97,105,108,97,98,108,101,0,0,0,7423.076923076923,1126733407388168
206,99,111,109,111,114,98,105,116,122,116,98,115,43761.53846153846,-1832476268835492729
206,111,99,99,117,112,97,110,99,121,0,0,0,7700,-8935141660631236432
206,118,97,108,105,100,97,116,105,111,110,0,0,8553.846153846154,2305852116759218176
206,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
206,102,105,110,100,0,0,0,0,0,0,0,0,3253.846153846154,8602525696
206,97,118,97,105,108,97,98,105,108,105,116,121,10315.384615384615,145243020996968968
206,114,101,113,117,101,115,116,101,100,0,0,0,7800,-4611650829756137442
206,114,111,111,109,115,110,116,97,116,0,0,0,7961.538461538461,28292635353944068
206,99,111,109,111,114,98,105,116,122,116,98,115,136330.76923076922,-2258472582254859
206,99,111,109,111,114,98,105,116,122,116,98,115,134915.38461538462,-2956613155670737089
206,99,111,109,111,114,98,105,116,122,116,98,115,85338.46153846153,8610591885445799087
206,112,114,111,100,117,99,116,0,0,0,0,0,6076.923076923077,281475388015136
206,99,117,114,114,101,110,116,108,121,0,0,0,7969.230769230769,9079768231194632
206,97,118,97,105,108,97,98,108,101,0,0,0,7423.076923076923,1126733407388168
206,99,111,109,111,114,98,105,116,122,116,98,115,30700,4635533922224770178
206,99,97,117,103,104,116,0,0,0,0,0,0,5007.692307692308,281475136099328
206,101,120,99,101,112,116,105,111,110,0,0,0,7776.923076923076,-9187228890089635320
206,108,97,112,115,97,110,103,0,0,0,0,0,5869.230769230769,9641067708166208
206,108,111,111,107,117,112,104,111,116,101,108,115,24315.384615384613,-9068946448888097762
206,99,111,109,111,114,98,105,116,122,116,98,115,87915.38461538461,-2632918049230951027
206,99,111,109,111,114,98,105,116,122,116,98,115,79161.53846153845,-3189744942320812148
206,99,111,109,111,114,98,105,116,122,116,98,115,65769.23076923077,6030810008306736908
206,99,111,109,111,114,98,105,116,122,116,98,115,92007.6923076923,-73255254308745513
206,112,114,111,100,117,99,116,0,0,0,0,0,6076.923076923077,281475388015136
206,99,117,114,114,101,110,116,108,121,0,0,0,7969.230769230769,9079768231194632
206,97,118,97,105,108,97,98,108,101,0,0,0,7423.076923076923,1126733407388168
206,99,111,109,111,114,98,105,116,122,116,98,115,30700,4635533922224770178
206,104,111,116,101,108,0,0,0,0,0,0,0,4230.7692307692305,18019932574842880
206,98,111,111,107,105,110,103,0,0,0,0,0,5892.307692307692,1407512423317504
206,102,97,105,108,101,100,0,0,0,0,0,0,4830.7692307692305,138445952
206,100,117,101,0,0,0,0,0,0,0,0,0,2469.230769230769,301989904
206,104,111,116,101,108,0,0,0,0,0,0,0,4230.7692307692305,18019932574842880
206,98,111,111,107,105,110,103,0,0,0,0,0,5892.307692307692,1407512423317504
206,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
206,104,111,116,101,108,98,111,111,107,101,120,99,16115.384615384615,-8910014484963065503
206,99,111,109,111,114,98,105,116,122,104,111,116,43807.692307692305,-3284053393405916541
206,104,111,116,101,108,0,0,0,0,0,0,0,4230.7692307692305,18019932574842880
206,108,97,112,115,97,110,103,0,0,0,0,0,5869.230769230769,9641067708166208
206,98,111,111,107,0,0,0,0,0,0,0,0,3330.7692307692305,1126037446459392
206,115,101,114,118,105,99,101,0,0,0,0,0,5953.846153846153,5188177557073166368
206,101,120,99,101,112,116,105,111,110,0,0,0,7776.923076923076,-9187228890089635320
206,102,97,105,108,101,100,0,0,0,0,0,0,4830.7692307692305,138445952
206,108,97,112,115,97,110,103,0,0,0,0,0,5869.230769230769,9641067708166208
206,115,101,114,118,105,99,101,0,0,0,0,0,5953.846153846153,5188177557073166368
206,105,110,118,111,99,97,116,105,111,110,0,0,8669.23076923077,3530822107871183616
206,114,101,113,117,101,115,116,117,114,108,0,0,8930.76923076923,-4611650834050055154
206,104,116,116,112,116,101,97,107,101,116,116,108,38123.07692307692,-7386372008393342130
206,110,115,116,97,116,117,115,109,101,115,115,97,12446.153846153846,197034701310001408
206,111,98,106,101,99,116,0,0,0,0,0,0,4969.2307692307695,35186519704704
206,102,111,117,110,100,110,115,101,114,118,101,114,10607.692307692307,5769221082628292608
206,116,101,97,107,101,116,116,108,101,110,116,97,11384.615384615385,4985484807934838785
206,99,111,109,111,114,98,105,116,122,116,98,115,142461.53846153847,-73258295168598529
206,99,111,109,111,114,98,105,116,122,116,98,115,138700,-902413602883961433
206,99,111,109,111,114,98,105,116,122,116,98,115,149100,-972847888262496337
206,99,111,109,111,114,98,105,116,122,116,98,115,126469.23076923077,8646840911512189685
206,99,111,109,111,114,98,105,116,122,116,98,115,120000,8646840911512189125
206,114,101,115,101,114,118,97,116,105,111,110,0,9669.23076923077,-8646330738113757180
206,99,97,110,0,0,0,0,0,0,0,0,0,2376.9230769230767,134218768
206,99,111,109,112,108,101,116,101,100,0,0,0,7638.461538461538,216753333515321344
206,112,108,101,97,115,101,0,0,0,0,0,0,4992.307692307692,1153202984952268802
206,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
206,99,117,115,116,111,109,101,114,0,0,0,0,7000,31527672501239808
206,105,110,102,111,114,109,97,116,105,111,110,115,10546.153846153846,-9218868020505346046
206,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
206,114,101,115,101,114,118,97,116,105,111,110,0,9669.23076923077,-8646330738113757180
206,99,97,110,0,0,0,0,0,0,0,0,0,2376.9230769230767,134218768
206,99,111,109,112,108,101,116,101,100,0,0,0,7638.461538461538,216753333515321344
206,112,108,101,97,115,101,0,0,0,0,0,0,4992.307692307692,1153202984952268802
206,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
206,101,109,97,105,108,0,0,0,0,0,0,0,4076.9230769230767,52780853101057
206,97,100,100,114,101,115,115,0,0,0,0,0,5869.230769230769,153157571706896904
206,114,101,115,101,114,118,97,116,105,111,110,0,9669.23076923077,-8646330738113757180
206,99,97,110,0,0,0,0,0,0,0,0,0,2376.9230769230767,134218768
206,112,114,111,99,101,115,115,101,100,0,0,0,7723.076923076923,18304721140056096
206,100,97,121,115,0,0,0,0,0,0,0,0,3376.9230769230767,4538786146942992
206,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
206,105,110,102,111,114,109,97,116,105,111,110,0,9576.923076923076,4504016349429762
206,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
206,114,101,115,101,114,118,97,116,105,111,110,0,9669.23076923077,-8646330738113757180
206,99,97,110,0,0,0,0,0,0,0,0,0,2376.9230769230767,134218768
206,112,114,111,99,101,115,115,101,100,0,0,0,7723.076923076923,18304721140056096
206,102,105,114,115,116,0,0,0,0,0,0,0,4323.076923076923,35184384689152
206,110,97,109,101,0,0,0,0,0,0,0,0,3253.846153846154,1082131584
206,99,111,110,116,97,105,110,115,0,0,0,0,6853.846153846153,4611756937062712320
206,105,110,118,97,108,105,100,0,0,0,0,0,5876.923076923077,1168275276288
206,100,97,116,97,0,0,0,0,0,0,0,0,3200,35188667056146
206,112,108,101,97,115,101,0,0,0,0,0,0,4992.307692307692,1153202984952268802
206,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
206,114,101,115,101,114,118,97,116,105,111,110,0,9669.23076923077,-8646330738113757180
206,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
206,116,105,109,101,111,117,116,0,0,0,0,0,6123.076923076923,1099657380896
206,101,120,99,101,112,116,105,111,110,0,0,0,7776.923076923076,-9187228890089635320
206,111,99,99,117,114,114,101,100,0,0,0,0,6792.307692307692,-8646905237170290544
206,114,111,108,108,98,97,99,107,111,110,116,105,15184.615384615385,-4386343171898465274
206,116,114,117,101,0,0,0,0,0,0,0,0,3492.3076923076924,70368883638272
206,111,114,100,101,114,0,0,0,0,0,0,0,4230.7692307692305,2305843284091601042
206,119,105,108,108,0,0,0,0,0,0,0,0,3430.7692307692305,4228096
206,114,111,108,108,101,100,0,0,0,0,0,0,5053.846153846153,9007199255855110
206,98,97,99,107,0,0,0,0,0,0,0,0,3130.7692307692305,577587751721895936
206,98,111,111,107,105,110,103,0,0,0,0,0,5892.307692307692,1407512423317504
206,97,116,116,101,109,112,116,0,0,0,0,0,6061.538461538461,35184674210336
206,116,105,109,101,100,0,0,0,0,0,0,0,4161.538461538461,1099548327968
206,97,116,116,101,109,112,116,0,0,0,0,0,6061.538461538461,35184674210336
206,98,111,111,107,105,110,103,0,0,0,0,0,5892.307692307692,1407512423317504
206,114,101,99,101,105,118,101,0,0,0,0,0,5846.153846153846,-8070449398376546298
206,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
206,116,114,97,118,101,108,110,111,119,99,111,109,10607.692307692307,35261695426880
206,115,101,114,118,105,99,101,0,0,0,0,0,5953.846153846153,5188177557073166368
206,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
206,115,112,101,99,105,102,105,101,100,0,0,0,7507.692307692308,1134970878566416
206,101,109,97,105,108,0,0,0,0,0,0,0,4076.9230769230767,52780853101057
206,97,100,100,114,101,115,115,0,0,0,0,0,5869.230769230769,153157571706896904
206,114,101,115,111,108,118,101,100,0,0,0,0,6892.307692307692,-8646752950581985258
206,116,114,97,118,101,108,110,111,119,99,111,109,10607.692307692307,35261695426880
206,117,110,97,98,108,101,0,0,0,0,0,0,4969.2307692307695,2594073385416787968
206,97,112,112,114,111,112,114,105,97,116,101,108,11523.076923076922,468374371179205128
206,99,114,101,97,116,101,0,0,0,0,0,0,4946.153846153846,2310909558929883136
206,98,97,99,107,101,110,100,0,0,0,0,0,5638.461538461538,577587824736356352
206,105,110,102,111,114,109,97,116,105,111,110,0,9576.923076923076,4504016349429762
206,114,101,113,117,105,114,101,100,0,0,0,0,6869.230769230769,-4170333254945079028
206,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
206,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
206,112,114,111,99,101,115,115,0,0,0,0,0,6061.538461538461,290305450704928
206,114,101,115,101,114,118,97,116,105,111,110,0,9669.23076923077,-8646330738113757180
206,99,111,110,116,97,99,116,0,0,0,0,0,5915.384615384615,70987354801152
206,117,115,0,0,0,0,0,0,0,0,0,0,1792.3076923076922,6917529027641081856
206,117,110,97,98,108,101,0,0,0,0,0,0,4969.2307692307695,2594073385416787968
206,97,100,100,0,0,0,0,0,0,0,0,0,2307.6923076923076,153122387330597376
206,116,114,97,118,101,108,101,114,0,0,0,0,6900,9007278716911872
206,99,111,110,102,105,114,109,97,116,105,111,110,10423.076923076922,36068937922810888
206,110,117,109,98,101,114,0,0,0,0,0,0,5107.692307692308,5764616354560737282
206,99,117,114,114,101,110,116,108,121,0,0,0,7969.230769230769,9079768231194632
206,97,118,97,105,108,97,98,108,101,0,0,0,7423.076923076923,1126733407388168
206,119,105,108,108,0,0,0,0,0,0,0,0,3430.7692307692305,4228096
206,101,109,97,105,108,0,0,0,0,0,0,0,4076.9230769230767,52780853101057
206,99,111,110,102,105,114,109,97,116,105,111,110,10423.076923076922,36068937922810888
206,110,117,109,98,101,114,0,0,0,0,0,0,5107.692307692308,5764616354560737282
206,98,101,99,111,109,101,115,0,0,0,0,0,5807.692307692308,577746081530511424
206,97,118,97,105,108,97,98,108,101,0,0,0,7423.076923076923,1126733407388168
206,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
206,98,111,111,107,104,111,108,100,0,0,0,0,6753.846153846153,1196681068544000
206,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
206,101,120,112,101,100,105,97,0,0,0,0,0,5823.076923076923,9042384164814896
206,98,111,111,107,0,0,0,0,0,0,0,0,3330.7692307692305,1126037446459392
206,104,111,108,100,0,0,0,0,0,0,0,0,3300,10447507947520
206,114,101,113,0,0,0,0,0,0,0,0,0,2546.153846153846,-4611686018427387900
206,102,97,105,108,101,100,0,0,0,0,0,0,4830.7692307692305,138445952
206,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
206,117,110,107,110,111,119,110,0,0,0,0,0,6192.307692307692,7061644220011972608
206,99,114,101,97,116,101,0,0,0,0,0,0,4946.153846153846,2310909558929883136
206,111,114,100,101,114,0,0,0,0,0,0,0,4230.7692307692305,2305843284091601042
206,117,110,101,120,112,101,99,116,101,100,0,0,8630.76923076923,2305851815243032832
206,101,120,99,101,112,116,105,111,110,0,0,0,7776.923076923076,-9187228890089635320
206,106,97,118,97,0,0,0,0,0,0,0,0,3261.5384615384614,288283152710369280
206,117,116,105,108,0,0,0,0,0,0,0,0,3476.9230769230767,2306405959184941056
206,109,105,115,115,105,110,103,114,101,115,111,117,13376.923076923076,-7480476919406788328
206,101,120,99,101,112,116,105,111,110,0,0,0,7776.923076923076,-9187228890089635320
206,102,105,110,100,0,0,0,0,0,0,0,0,3253.846153846154,8602525696
206,108,101,116,116,101,114,0,0,0,0,0,0,5161.538461538461,35459250130962
206,99,111,117,110,116,114,121,0,0,0,0,0,6223.076923076923,-9223372032390987256
206,99,111,100,101,0,0,0,0,0,0,0,0,3207.6923076923076,281475648847872
206,117,107,0,0,0,0,0,0,0,0,0,0,1730.7692307692307,2305843009213694016
206,106,97,118,97,117,116,105,108,0,0,0,0,6861.538461538461,2598629761568210946
206,109,105,115,115,105,110,103,0,0,0,0,0,6023.076923076923,1166432990683725848
206,114,101,115,111,117,114,99,101,0,0,0,0,6923.076923076923,-4035207124181843964
206,101,120,99,101,112,116,105,111,110,0,0,0,7776.923076923076,-9187228890089635320
206,102,105,110,100,0,0,0,0,0,0,0,0,3253.846153846154,8602525696
206,108,101,116,116,101,114,0,0,0,0,0,0,5161.538461538461,35459250130962
206,99,111,117,110,116,114,121,0,0,0,0,0,6223.076923076923,-9223372032390987256
206,99,111,100,101,0,0,0,0,0,0,0,0,3207.6923076923076,281475648847872
206,117,107,0,0,0,0,0,0,0,0,0,0,1730.7692307692307,2305843009213694016
206,106,97,118,97,0,0,0,0,0,0,0,0,3261.5384615384614,288283152710369280
206,117,116,105,108,0,0,0,0,0,0,0,0,3476.9230769230767,2306405959184941056
206,108,111,99,97,108,101,0,0,0,0,0,0,4915.384615384615,81064793426956290
206,103,101,116,105,115,111,0,0,0,0,0,0,5123.076923076923,-8646889294318780416
206,99,111,117,110,116,114,121,0,0,0,0,0,6223.076923076923,-9223372032390987256
206,101,114,114,111,114,98,111,111,107,105,110,103,20815.384615384613,-8027886098828861435
206,104,111,116,101,108,0,0,0,0,0,0,0,4230.7692307692305,18019932574842880
206,114,117,108,101,115,0,0,0,0,0,0,0,4346.153846153846,70506317381636
206,99,104,97,110,103,101,100,0,0,0,0,0,5653.846153846153,4611699212769296384
206,116,105,109,101,0,0,0,0,0,0,0,0,3361.5384615384614,1099514773536
206,98,111,111,107,105,110,103,0,0,0,0,0,5892.307692307692,1407512423317504
206,101,114,114,111,114,99,111,117,112,111,110,0,9761.538461538461,4648875908450558465
206,101,114,114,111,114,99,117,114,114,101,110,99,20861.53846153846,4676111079376990281
206,101,114,114,111,114,99,117,115,116,111,109,101,11646.153846153846,68717553799143425
206,102,105,108,101,101,114,114,111,114,0,0,0,7738.461538461538,2251799961665600
206,101,114,114,111,114,99,117,115,116,111,109,101,11646.153846153846,68717553799143425
206,102,105,108,101,101,114,114,111,114,0,0,0,7738.461538461538,2251799961665600
206,99,117,115,116,111,109,101,114,0,0,0,0,7000,31527672501239808
206,97,100,100,0,0,0,0,0,0,0,0,0,2307.6923076923076,153122387330597376
206,102,97,105,108,101,100,0,0,0,0,0,0,4830.7692307692305,138445952
206,101,114,114,111,114,100,117,112,108,105,99,97,22884.615384615383,57596817416042673
206,101,114,114,111,114,112,114,105,99,101,109,105,16092.307692307691,2363581139370975233
206,105,110,116,101,114,110,97,108,0,0,0,0,6838.461538461538,1729593380465410048
206,97,112,112,108,105,99,97,116,105,111,110,0,9438.461538461539,432345574429198864
206,101,114,114,111,114,109,101,115,115,97,103,101,48030.76923076923,-5496888063445735355
206,101,120,99,101,112,116,105,111,110,104,111,116,12353.846153846154,-6881245143352983031
206,112,114,105,99,101,0,0,0,0,0,0,0,4161.538461538461,2308376284004417536
206,99,104,97,110,103,101,100,0,0,0,0,0,5653.846153846153,4611699212769296384
206,98,111,111,107,105,110,103,0,0,0,0,0,5892.307692307692,1407512423317504
206,101,114,114,111,114,117,110,107,110,111,119,110,10800,7098834101309876225
206,105,110,116,101,114,110,97,108,0,0,0,0,6838.461538461538,1729593380465410048
206,97,112,112,108,105,99,97,116,105,111,110,0,9438.461538461539,432345574429198864
206,101,114,114,111,114,109,101,115,115,97,103,101,48030.76923076923,-5496888063445735355
206,101,120,99,101,112,116,105,111,110,102,97,105,13023.076923076922,-9186665798402293221
206,99,117,114,114,101,110,99,121,0,0,0,0,6946.153846153846,9077569215270984
206,99,111,110,118,101,114,115,105,111,110,0,0,8761.538461538461,216173890619051072
206,99,111,109,109,111,110,101,114,114,111,114,115,18476.923076923078,824177714190090248
206,116,110,111,119,101,114,114,111,114,97,116,116,30900,4758184433997239448
206,99,111,109,109,111,110,101,114,114,111,114,115,51838.46153846154,-6920500149940755255
206,109,121,115,116,105,113,117,101,98,111,111,107,13438.461538461537,909823907593202184
412,99,97,110,99,101,108,108,101,100,0,0,0,7376.923076923076,-8628891938105326576
412,112,114,111,100,117,99,116,0,0,0,0,0,6076.923076923077,281475388015136
412,99,97,110,99,101,108,108,101,100,112,114,111,13938.461538461537,-7475970158586755816
412,99,108,105,101,110,116,0,0,0,0,0,0,5030.7692307692305,8804821409792
412,102,111,117,110,100,0,0,0,0,0,0,0,4230.7692307692305,4616194024695398400
412,115,121,115,116,101,109,0,0,0,0,0,0,5323.076923076923,144405613766508544
412,104,111,116,101,108,0,0,0,0,0,0,0,4230.7692307692305,18019932574842880
412,112,114,101,99,97,110,99,101,108,0,0,0,7515.384615384615,9288674802700288
412,102,97,105,108,101,100,0,0,0,0,0,0,4830.7692307692305,138445952
412,99,97,110,99,101,108,0,0,0,0,0,0,4838.461538461538,-9205353240164563952
412,117,99,0,0,0,0,0,0,0,0,0,0,1669.2307692307693,2305843009213710336
412,104,111,116,101,108,0,0,0,0,0,0,0,4230.7692307692305,18019932574842880
412,115,101,103,109,101,110,116,0,0,0,0,0,5969.230769230769,4611694814663151618
412,109,117,108,116,105,0,0,0,0,0,0,0,4346.153846153846,225179981368528897
412,114,111,111,109,0,0,0,0,0,0,0,0,3469.230769230769,9011599448735748
412,112,97,114,116,105,97,108,0,0,0,0,0,5923.076923076923,144396663191011336
412,99,97,110,99,101,108,108,97,116,105,111,110,10207.692307692307,-9205352681814588392
412,109,117,108,116,105,114,111,111,109,112,97,114,26061.53846153846,-8709959191329719719
412,104,111,116,101,108,0,0,0,0,0,0,0,4230.7692307692305,18019932574842880
412,99,111,110,102,105,114,109,97,116,105,111,110,10423.076923076922,36068937922810888
412,110,117,109,98,101,114,0,0,0,0,0,0,5107.692307692308,5764616354560737282
412,102,111,117,110,100,0,0,0,0,0,0,0,4230.7692307692305,4616194024695398400
412,104,111,116,101,108,99,111,110,102,105,114,109,15115.384615384615,631092365330767872
412,110,117,109,98,101,114,0,0,0,0,0,0,5107.692307692308,5764616354560737282
412,102,111,117,110,100,0,0,0,0,0,0,0,4230.7692307692305,4616194024695398400
412,111,114,100,101,114,0,0,0,0,0,0,0,4230.7692307692305,2305843284091601042
412,99,117,114,114,101,110,116,108,121,0,0,0,7969.230769230769,9079768231194632
412,112,114,111,99,101,115,115,101,100,0,0,0,7723.076923076923,18304721140056096
412,112,97,114,116,105,97,108,0,0,0,0,0,5923.076923076923,144396663191011336
