ByteRange0,ByteRange1,ByteRange2,ByteRange3,ByteRange4,ByteRange5,ByteRange6,ByteRange7,ByteRange8,ByteRange9,ByteRange10,ByteRange11,FitValue
99,114,101,100,105,116,97,117,116,104,114,101,0.01798076489354269
110,101,103,97,116,105,118,101,0,0,0,0,0.017975609745315594
98,108,111,99,107,0,0,0,0,0,0,0,0.017972029331900213
108,105,115,116,0,0,0,0,0,0,0,0,0.017968848040298708
104,111,110,111,114,0,0,0,0,0,0,0,0.017965056435403
101,114,114,111,114,109,101,115,115,97,103,101,0.01802366215992417
99,97,114,100,0,0,0,0,0,0,0,0,0.018020751405020113
116,114,97,110,115,97,99,116,105,111,110,0,0.018014459659785136
112,105,99,107,117,112,0,0,0,0,0,0,0.01801014948332943
101,114,114,111,114,99,114,101,100,105,116,99,0.018005424933331165
101,120,99,101,101,100,101,100,99,97,114,100,0.017999145301773038
105,110,116,101,114,110,97,108,0,0,0,0,0.01799393946844344
97,112,112,108,105,99,97,116,105,111,110,0,0.01798782285879782
101,114,114,111,114,0,0,0,0,0,0,0,0.017984021331798435
109,101,115,115,97,103,101,114,101,102,101,114,0.017999497367748172
101,120,99,101,112,116,105,111,110,99,114,101,0.017992790470365148
99,97,114,100,0,0,0,0,0,0,0,0,0.017989904619255676
101,114,114,111,114,0,0,0,0,0,0,0,0.017986114451903523
115,116,97,116,117,115,0,0,0,0,0,0,0.01798165113548027
108,105,109,105,116,0,0,0,0,0,0,0,0.017977951445272665
101,120,99,101,101,100,101,100,0,0,0,0,0.0179730768961877
99,111,109,109,111,110,101,114,114,111,114,115,0.017966504336468767
101,114,114,111,114,99,114,101,100,105,116,99,0.017961863348024423
105,110,116,101,114,110,97,108,0,0,0,0,0.017956708722594777
97,112,112,108,105,99,97,116,105,111,110,0,0.0179506548277755
101,114,114,111,114,109,101,115,115,97,103,101,0.017974478954744792
101,120,99,101,112,116,105,111,110,105,110,118,0.017969404079108724
115,117,98,115,99,114,105,98,101,114,0,0,0.017963551007581822
110,97,109,101,109,101,114,99,104,97,110,116,0.017957399773295062
99,111,109,109,111,110,101,114,114,111,114,115,0.017950889546769086
101,114,114,111,114,99,114,101,100,105,116,99,0.017946298305419352
105,110,116,101,114,110,97,108,0,0,0,0,0.017941186526131747
97,112,112,108,105,99,97,116,105,111,110,0,0.01793518398766019
101,114,114,111,114,109,101,115,115,97,103,101,0.01795887151524202
101,120,99,101,112,116,105,111,110,117,110,107,0.01795197568336624
102,97,105,108,117,114,101,0,0,0,0,0,0.017947394379616864
99,111,109,109,111,110,101,114,114,111,114,115,0.017940933747627813
101,114,114,111,114,99,114,101,100,105,116,99,0.017936381109245173
105,110,116,101,114,110,97,108,0,0,0,0,0.017931304414399767
97,112,112,108,105,99,97,116,105,111,110,0,0.0179253437218688
101,114,114,111,114,109,101,115,115,97,103,101,0.01794890767693146
101,120,99,101,112,116,105,111,110,120,109,108,0.017942490339032027
112,97,114,115,101,100,0,0,0,0,0,0,0.017938412177843418
112,97,121,109,101,110,116,0,0,0,0,0,0.017933694574991207
112,114,111,118,105,100,101,114,0,0,0,0,0.017928532821211703
99,111,109,109,111,110,101,114,114,111,114,115,0.017922132546936895
101,114,114,111,114,99,114,101,100,105,116,99,0.017917629302367132
105,110,116,101,114,110,97,108,0,0,0,0,0.017912592859724883
97,112,112,108,105,99,97,116,105,111,110,0,0.01790668067460165
101,114,114,111,114,109,101,115,115,97,103,101,0.017983036517803398
110,101,116,119,111,114,107,0,0,0,0,0,0.017978244328085848
114,101,97,99,104,0,0,0,0,0,0,0,0.017974858094938647
105,115,115,117,105,110,103,0,0,0,0,0,0.017970132392840996
98,97,110,107,0,0,0,0,0,0,0,0,0.017967315622526868
99,111,109,109,111,110,101,114,114,111,114,115,0.017960924199983602
101,114,114,111,114,99,114,101,100,105,116,99,0.017961546310442392
97,112,112,108,105,99,97,116,105,111,110,0,0.017955651561431252
101,114,114,111,114,109,101,115,115,97,103,101,0.017978830493736525
101,120,99,101,112,116,105,111,110,105,110,116,0.01797234921723483
101,114,114,111,114,0,0,0,0,0,0,0,0.01796868996214643
112,97,121,109,101,110,116,0,0,0,0,0,0.017964027296456606
112,114,111,118,105,100,101,114,0,0,0,0,0.017958925137792018
97,110,121,116,104,105,110,103,0,0,0,0,0.017953894980242396
99,111,109,109,111,110,101,114,114,111,114,115,0.01794756105895426
101,114,114,111,114,99,114,101,100,105,116,99,0.0179481972854171
97,112,112,108,105,99,97,116,105,111,110,0,0.017942350528660517
101,114,114,111,114,109,101,115,115,97,103,101,0.017965395594764004
101,120,99,101,112,116,105,111,110,105,110,118,0.01796049975109823
97,109,111,117,110,116,0,0,0,0,0,0,0.017956343894531806
99,111,109,109,111,110,101,114,114,111,114,115,0.017950047330818526
101,120,112,105,114,101,100,0,0,0,0,0,0.017945526805138615
99,97,114,100,0,0,0,0,0,0,0,0,0.017942770608518496
104,111,108,100,0,0,0,0,0,0,0,0,0.017939917651337036
99,97,114,100,0,0,0,0,0,0,0,0,0.01793716337973656
104,111,108,100,99,97,114,100,0,0,0,0,0.017932431023458578
109,121,115,116,105,113,117,101,98,111,111,107,0.017925821687005114
114,101,102,117,115,101,100,0,0,0,0,0,0.01792133973685653
112,97,121,109,101,110,116,0,0,0,0,0,0.017916740719057425
102,97,105,108,117,114,101,0,0,0,0,0,0.017912309385724242
104,97,112,112,101,110,101,100,0,0,0,0,0.01790756511120788
117,110,115,117,99,99,101,115,115,102,117,108,0.017901313203751868
112,97,121,109,101,110,116,0,0,0,0,0,0.0178967276231562
112,97,121,109,101,110,116,0,0,0,0,0,0.017892144974878465
102,97,105,108,117,114,101,0,0,0,0,0,0.017887729465131817
104,97,112,112,101,110,101,100,0,0,0,0,0.017883002535316314
99,111,109,111,114,98,105,116,122,116,98,115,0.017883826794827955
117,110,107,110,111,119,110,0,0,0,0,0,0.017879125404467747
101,120,99,101,112,116,105,111,110,0,0,0,0.01787381773321102
99,97,117,103,104,116,0,0,0,0,0,0,0.01786989893576296
115,116,97,99,107,0,0,0,0,0,0,0,0.017866469919184877
99,111,109,111,114,98,105,116,122,108,97,112,0.017904350222046648
102,97,105,108,101,100,0,0,0,0,0,0,0.017900605982160304
108,97,112,115,97,110,103,0,0,0,0,0,0.017896229650768557
115,101,114,118,105,99,101,0,0,0,0,0,0.017891774414356444
105,110,118,111,99,97,116,105,111,110,0,0,0.017886176132718676
114,101,113,117,101,115,116,117,114,108,0,0,0.017880331046823742
104,116,116,112,97,109,101,120,97,112,112,113,0.017915918087383374
112,111,115,116,110,116,97,116,0,0,0,0,0.017910813276812005
99,111,109,111,114,98,105,116,122,108,97,112,0.01809629415185103
99,111,109,111,114,98,105,116,122,108,97,112,0.018254027406595045
112,97,121,109,101,110,116,0,0,0,0,0,0.018249420713484482
102,97,105,108,117,114,101,0,0,0,0,0,0.01824498118199037
104,97,112,112,101,110,101,100,0,0,0,0,0.018240222629437933
99,111,109,111,114,98,105,116,122,116,98,115,0.018244395509954166
98,97,100,0,0,0,0,0,0,0,0,0,0.018242356642893958
97,117,116,104,0,0,0,0,0,0,0,0,0.018239442198538118
99,97,117,115,105,110,103,0,0,0,0,0,0.018235002118673474
99,114,101,100,105,116,97,117,116,104,114,101,0.01822964557922167
105,100,101,110,116,105,102,121,110,116,97,116,0.018223490902065608
99,111,109,111,114,98,105,116,122,116,98,115,0.018336673501320434
99,111,109,111,114,98,105,116,122,116,98,115,0.018425275567668997
99,111,109,111,114,98,105,116,122,116,98,115,0.01860485996734983
115,111,114,114,121,0,0,0,0,0,0,0,0.01860107363643982
115,121,115,116,101,109,0,0,0,0,0,0,0.018596786816336513
99,97,110,0,0,0,0,0,0,0,0,0,0.01859465206613734
97,117,116,104,101,110,116,105,99,97,116,101,0.018588532597188578
105,110,102,111,114,109,97,116,105,111,110,0,0.01858250948306245
112,114,111,118,105,100,101,100,0,0,0,0,0.018577538515370955
105,110,102,111,114,109,97,116,105,111,110,0,0.0185715256267751
109,105,115,109,97,116,99,104,0,0,0,0,0.018566614785710756
111,99,99,117,114,114,101,100,0,0,0,0,0.018561699857466765
112,108,101,97,115,101,0,0,0,0,0,0,0.0185577566451047
118,101,114,105,102,121,0,0,0,0,0,0,0.018553614297949158
99,114,101,100,105,116,0,0,0,0,0,0,0.01854966774701406
99,97,114,100,0,0,0,0,0,0,0,0,0.018546928379697413
98,105,108,108,105,110,103,0,0,0,0,0,0.01854253926360208
105,110,102,111,114,109,97,116,105,111,110,0,0.018536557488617454
99,111,114,114,101,99,116,0,0,0,0,0,0.018532048519303283
116,114,121,0,0,0,0,0,0,0,0,0,0.01852959734083322
101,114,114,111,114,102,114,97,117,100,0,0,0.018523893096125336
101,114,114,111,114,102,114,97,117,100,97,101,0.0185174538152128
101,114,114,111,114,102,114,97,117,100,97,101,0.018517906399981444
101,114,114,111,114,102,114,97,117,100,97,101,0.018512296323048245
101,114,114,111,114,102,114,97,117,100,100,98,0.01850624583730636
101,114,114,111,114,102,114,97,117,100,105,110,0.01850133546497157
101,114,114,111,114,102,114,97,117,100,108,111,0.01849493147365132
101,114,114,111,114,102,114,97,117,100,108,111,0.018497163731424553
101,114,114,111,114,102,114,97,117,100,108,111,0.0184923152773995
101,114,114,111,114,102,114,97,117,100,112,97,0.018485747376241854
101,114,114,111,114,102,114,97,117,100,112,97,0.018487795027396572
101,114,114,111,114,102,114,97,117,100,112,97,0.018482781361416237
101,114,114,111,114,102,114,97,117,100,112,97,0.018477064082147544
101,114,114,111,114,102,114,97,117,100,112,97,0.01848430562758516
101,114,114,111,114,102,114,97,117,100,112,97,0.018481929565871365
101,114,114,111,114,102,114,97,117,100,117,115,0.018475432978659605
101,114,114,111,114,102,114,97,117,100,117,115,0.01847488635212892
101,114,114,111,114,102,114,97,117,100,117,115,0.01846886196263349
101,114,114,111,114,112,97,121,109,101,110,116,0.018462645617229764
101,114,114,111,114,112,97,121,109,101,110,116,0.0184606339980626
101,114,114,111,114,112,97,121,109,101,110,116,0.018454782910149233
101,114,114,111,114,112,97,121,109,101,110,116,0.01844918903038621
101,114,114,111,114,112,97,121,109,101,110,116,0.018442553074738716
101,114,114,111,114,112,97,121,109,101,110,116,0.018443324187759545
101,114,114,111,114,112,114,111,99,101,115,115,0.01843692442962675
109,121,115,116,105,113,117,101,98,111,111,107,0.018430426701637193
114,100,0,0,0,0,0,0,0,0,0,0,0.018428935975289218
112,97,114,116,121,0,0,0,0,0,0,0,0.01842541124504175
101,114,114,111,114,0,0,0,0,0,0,0,0.01842193123887309
115,101,114,118,101,114,0,0,0,0,0,0,0.018417922491423
114,101,115,112,111,110,100,101,100,0,0,0,0.018412817709756765
101,114,114,111,114,0,0,0,0,0,0,0,0.01840934338959207
109,101,115,115,97,103,101,0,0,0,0,0,0.018405085470002087
97,117,116,104,101,110,116,105,99,97,116,105,0.01839890347447583
114,101,99,111,118,101,114,97,98,108,101,0,0.01839335646548246
116,114,97,118,101,108,110,111,119,99,111,109,0.018387289826827514
115,101,114,118,105,99,101,0,0,0,0,0,0.01838296017608976
114,101,113,117,101,115,116,0,0,0,0,0,0.01837846130842053
97,117,116,104,101,110,116,105,99,97,116,105,0.018372308149725562
102,97,105,108,117,114,101,0,0,0,0,0,0.018368052313457457
99,105,100,0,0,0,0,0,0,0,0,0,0.018366031861128056
105,112,97,100,100,114,101,115,115,0,0,0,0.018361002716191965
97,99,99,101,115,115,0,0,0,0,0,0,0.018357292337693086
100,101,110,105,101,100,0,0,0,0,0,0,0.018353647966580355
98,117,110,100,108,101,0,0,0,0,0,0,0.018349884126315528
102,111,117,110,100,0,0,0,0,0,0,0,0.018346539592359382
99,111,110,110,101,99,116,0,0,0,0,0,0.018342284266837764
109,116,115,0,0,0,0,0,0,0,0,0,0.018340013933342086
100,114,105,118,101,114,0,0,0,0,0,0,0.018336128613967863
99,111,110,110,101,99,116,105,118,105,116,121,0.018330130096803322
99,111,109,109,117,110,105,99,97,116,105,111,0.01832412441598322
112,114,111,98,108,101,109,0,0,0,0,0,0.0183198331906552
116,114,121,0,0,0,0,0,0,0,0,0,0.018317491625584447
114,101,113,117,101,115,116,0,0,0,0,0,0.018313033840239346
99,111,110,116,97,99,116,0,0,0,0,0,0.01830878444450988
117,115,0,0,0,0,0,0,0,0,0,0,0.018307189289283862
100,105,114,101,99,116,0,0,0,0,0,0,0.01830344213247611
99,111,110,110,101,99,116,0,0,0,0,0,0.018299212342331984
101,114,114,111,114,0,0,0,0,0,0,0,0.018295791195285058
114,99,102,0,0,0,0,0,0,0,0,0,0.01829371146350621
101,116,0,0,0,0,0,0,0,0,0,0,0.018292225386803272
110,111,116,112,114,111,99,101,115,115,101,100,0.01828631022563046
98,117,115,105,110,101,115,115,108,111,103,105,0.018280318606433216
101,114,114,115,119,115,104,111,115,116,101,114,0.018275810397151957
101,120,99,101,112,116,105,111,110,0,0,0,0.018270737968104373
101,120,99,101,112,116,105,111,110,0,0,0,0.018265669356245438
106,97,118,97,0,0,0,0,0,0,0,0,0.018263024308028772
108,97,110,103,0,0,0,0,0,0,0,0,0.0182603801128981
99,108,97,115,115,0,0,0,0,0,0,0,0.018257120441748573
100,101,102,0,0,0,0,0,0,0,0,0,0.01825513737659131
102,111,117,110,100,0,0,0,0,0,0,0,0.01825183761084178
101,114,114,111,114,0,0,0,0,0,0,0,0.01824844073040779
105,110,105,116,105,97,108,105,122,101,0,0,0.01824314268902233
99,108,97,115,115,0,0,0,0,0,0,0,0.018239890337958965
99,111,109,0,0,0,0,0,0,0,0,0,0.018237799170239568
104,111,116,101,108,115,0,0,0,0,0,0,0.018233949591482657
102,114,97,109,101,119,111,114,107,0,0,0,0.018228914145934704
115,101,114,118,105,99,101,0,0,0,0,0,0.01822468202432964
115,101,114,118,105,99,101,0,0,0,0,0,0.018220452354981504
108,111,99,97,116,111,114,0,0,0,0,0,0.018216204115591036
102,97,105,108,101,100,0,0,0,0,0,0,0.018212659886772745
108,97,112,115,97,110,103,0,0,0,0,0,0.01820851414898492
115,101,114,118,105,99,101,0,0,0,0,0,0.018204293814320066
105,110,118,111,99,97,116,105,111,110,0,0,0.01819897418796924
114,101,113,117,101,115,116,117,114,108,0,0,0.01819342144219541
104,116,116,112,109,101,109,98,101,114,119,115,0.01821665982639899
110,114,101,113,117,101,115,116,109,101,116,104,0.018210530145629674
103,101,116,0,0,0,0,0,0,0,0,0,0.018208447975124407
115,101,114,118,101,114,101,114,114,111,114,0,0.01820270288890964
102,97,105,108,101,100,0,0,0,0,0,0,0.018199179175157135
108,97,112,115,97,110,103,0,0,0,0,0,0.018195057550458745
115,101,114,118,105,99,101,0,0,0,0,0,0.018190861736629545
105,110,118,111,99,97,116,105,111,110,0,0,0.01818557367874174
114,101,113,117,101,115,116,117,114,108,0,0,0.01818005378846414
104,116,116,112,109,101,109,98,101,114,119,115,0.018203206451647348
110,114,101,113,117,101,115,116,109,101,116,104,0.018197114486791628
103,101,116,0,0,0,0,0,0,0,0,0,0.01819504410129465
104,114,110,113,117,111,116,101,107,101,121,102,0.01818904515934954
105,110,116,101,114,110,97,108,0,0,0,0,0.018184469316019834
101,114,114,111,114,0,0,0,0,0,0,0,0.018181130021769246
117,110,97,98,108,101,0,0,0,0,0,0,0.018177506885915063
109,101,114,103,101,0,0,0,0,0,0,0,0.01817435032044125
97,114,114,97,121,0,0,0,0,0,0,0,0.01817109135567319
120,109,108,0,0,0,0,0,0,0,0,0,0.018168910925201905
116,101,109,112,108,97,116,101,0,0,0,0,0.018164354586024722
101,114,114,111,114,0,0,0,0,0,0,0,0.01816102390980204
116,104,114,111,119,110,0,0,0,0,0,0,0.018157113668912758
105,110,116,101,114,110,97,108,0,0,0,0,0.01815255790207814
97,112,112,108,105,99,97,116,105,111,110,0,0.018147194842276327
101,114,114,111,114,0,0,0,0,0,0,0,0.01814387189791191
105,110,116,101,114,110,97,108,0,0,0,0,0.01813932493022179
115,101,114,118,101,114,0,0,0,0,0,0,0.01813550203771306
101,114,114,111,114,0,0,0,0,0,0,0,0.018132184169640474
115,101,114,118,101,114,101,114,114,111,114,0,0.018126528632995003
105,110,116,101,114,110,97,108,0,0,0,0,0.01812199300341491
115,101,114,118,101,114,0,0,0,0,0,0,0.018118179238094303
101,114,114,111,114,0,0,0,0,0,0,0,0.01811486914727613
114,101,115,112,111,110,115,101,0,0,0,0,0.01811021743395066
112,114,111,99,101,115,115,102,97,105,108,0,0.018104841380850625
112,108,101,97,115,101,0,0,0,0,0,0,0.018101235307051818
101,110,116,101,114,0,0,0,0,0,0,0,0.018098015007107775
99,111,114,114,101,99,116,0,0,0,0,0,0.01809388588061514
97,99,99,101,115,115,0,0,0,0,0,0,0.01809033979626066
99,111,100,101,0,0,0,0,0,0,0,0,0.018087823367132105
113,117,101,114,121,0,0,0,0,0,0,0,0.018084444575497557
99,114,101,97,116,101,100,0,0,0,0,0,0.01808050065647102
108,111,99,97,116,101,100,0,0,0,0,0,0.018076531587661305
115,101,115,115,105,111,110,0,0,0,0,0,0.018072291659584433
114,111,108,108,98,97,99,107,111,110,116,105,0.01806642715758228
114,101,116,117,114,110,0,0,0,0,0,0,0.018062581604389467
116,104,114,101,115,104,111,108,100,0,0,0,0.018057717356739257
101,120,99,101,101,100,101,100,0,0,0,0,0.018053485663947485
115,121,115,111,102,102,108,105,110,101,0,0,0.018048273075232598
115,111,114,114,121,0,0,0,0,0,0,0,0.0180448519488468
99,111,110,110,101,99,116,105,118,105,116,121,0.018039172773954025
99,111,109,109,117,110,105,99,97,116,105,111,0.0180334958492555
112,114,111,98,108,101,109,0,0,0,0,0,0.018029412439972404
116,114,121,0,0,0,0,0,0,0,0,0,0.018027177680417453
114,101,113,117,101,115,116,0,0,0,0,0,0.01802293502220253
99,111,110,116,97,99,116,0,0,0,0,0,0.018018891378335695
117,115,0,0,0,0,0,0,0,0,0,0,0.018017368111677614
115,117,112,112,108,105,101,114,0,0,0,0,0.01801274862353589
99,111,109,109,117,110,105,99,97,116,105,111,0.0180070965504362
112,114,111,98,108,101,109,0,0,0,0,0,0.01800302849762927
114,101,113,117,101,115,116,0,0,0,0,0,0.017998800521101102
99,97,110,0,0,0,0,0,0,0,0,0,0.017996878859416875
112,114,111,99,101,115,115,101,100,0,0,0,0.017992096383877915
116,114,121,0,0,0,0,0,0,0,0,0,0.017989872573981554
114,101,113,117,101,115,116,0,0,0,0,0,0.017985652243244006
99,97,110,0,0,0,0,0,0,0,0,0,0.01798373382264172
112,114,111,99,101,115,115,101,100,0,0,0,0.01797896042713686
118,101,114,105,102,121,0,0,0,0,0,0,0.017975235831371197
105,110,102,111,114,109,97,116,105,111,110,0,0.01796989900125546
99,111,114,114,101,99,116,0,0,0,0,0,0.01796584546724294
116,114,121,0,0,0,0,0,0,0,0,0,0.01796362928013396
116,114,97,118,101,108,110,111,119,99,111,109,0.017958010579728376
115,101,114,118,105,99,101,0,0,0,0,0,0.017953970790422387
114,101,113,117,101,115,116,0,0,0,0,0,0.01794977206883364
97,117,116,104,101,110,116,105,99,97,116,105,0.01794409982489354
102,97,105,108,117,114,101,0,0,0,0,0,0.017940128904120552
99,105,100,0,0,0,0,0,0,0,0,0,0.017938235788922743
105,112,97,100,100,114,101,115,115,0,0,0,0.017933555795649092
116,114,97,118,101,108,110,111,119,99,111,109,0.017927965180518483
117,110,97,98,108,101,0,0,0,0,0,0,0.017924468761681904
97,112,112,114,111,112,114,105,97,116,101,108,0.017918753286928466
99,114,101,97,116,101,0,0,0,0,0,0,0.017915281769056733
98,97,99,107,101,110,100,0,0,0,0,0,0.017911541559395533
105,110,102,111,114,109,97,116,105,111,110,0,0.01790625956714819
114,101,113,117,105,114,101,100,0,0,0,0,0.017901842562798035
114,101,113,117,101,115,116,0,0,0,0,0,0.01789767622128351
117,110,97,117,116,104,111,114,105,122,101,100,0.017892171848533134
99,108,105,101,110,116,0,0,0,0,0,0,0.01788864153317524
109,97,100,101,0,0,0,0,0,0,0,0,0.017886221863569415
114,101,113,117,101,115,116,0,0,0,0,0,0.017882066284782096
97,117,116,104,111,114,105,122,97,116,105,111,0.01787636041221378
117,110,107,110,111,119,110,0,0,0,0,0,0.01787216456974929
115,111,114,114,121,0,0,0,0,0,0,0,0.017868827778888825
101,114,114,111,114,0,0,0,0,0,0,0,0.01786563184762992
111,99,99,117,114,114,101,100,0,0,0,0,0.017861309044136745
109,97,110,97,103,105,110,103,0,0,0,0,0.017857128265811817
105,109,97,103,101,115,0,0,0,0,0,0,0.017853674911280263
112,108,101,97,115,101,0,0,0,0,0,0,0.01785019666513839
116,114,121,0,0,0,0,0,0,0,0,0,0.01784801575046325
115,111,114,114,121,0,0,0,0,0,0,0,0.0178446896022439
117,110,97,98,108,101,0,0,0,0,0,0,0.017841235341652748
112,114,111,99,101,115,115,0,0,0,0,0,0.017837172184307873
114,101,113,117,101,115,116,0,0,0,0,0,0.01783304521044837
100,117,101,0,0,0,0,0,0,0,0,0,0.017831087203809746
98,97,99,107,101,110,100,0,0,0,0,0,0.017827393175762735
99,111,110,110,101,99,116,105,111,110,0,0,0.017822479647022382
102,97,105,108,117,114,101,0,0,0,0,0,0.017818579114331986
115,111,114,114,121,0,0,0,0,0,0,0,0.01781526612786448
117,110,97,98,108,101,0,0,0,0,0,0,0.01781182589867218
112,114,111,99,101,115,115,0,0,0,0,0,0.01780777950721521
114,101,113,117,101,115,116,0,0,0,0,0,0.017803669530581025
100,117,101,0,0,0,0,0,0,0,0,0,0.01780171903443989
98,97,99,107,101,110,100,0,0,0,0,0,0.0177980403877795
116,105,109,101,111,117,116,0,0,0,0,0,0.01779394911630828
115,111,114,114,121,0,0,0,0,0,0,0,0.017790646945253927
117,110,97,98,108,101,0,0,0,0,0,0,0.01778721825049633
112,114,111,99,101,115,115,0,0,0,0,0,0.017783185644497327
114,101,113,117,101,115,116,0,0,0,0,0,0.017779089643310084
100,117,101,0,0,0,0,0,0,0,0,0,0.017777145316162063
117,110,107,110,111,119,110,0,0,0,0,0,0.017773006762507943
101,114,114,111,114,0,0,0,0,0,0,0,0.017769851504832988
101,114,114,111,114,112,114,111,99,101,115,115,0.017764245070482815
115,111,114,114,121,0,0,0,0,0,0,0,0.01776095667792131
117,110,97,98,108,101,0,0,0,0,0,0,0.01775754265516804
112,114,111,99,101,115,115,0,0,0,0,0,0.01775352756851342
114,101,113,117,101,115,116,0,0,0,0,0,0.017749449329464633
100,117,101,0,0,0,0,0,0,0,0,0,0.017747512875114158
117,110,107,110,111,119,110,0,0,0,0,0,0.017743392241719162
101,114,114,111,114,0,0,0,0,0,0,0,0.017740250162816534
101,114,114,111,114,97,116,108,97,110,116,105,0.017734721828483912
115,111,114,114,121,0,0,0,0,0,0,0,0.017731446734187188
117,110,97,98,108,101,0,0,0,0,0,0,0.017728046881210126
112,114,111,99,101,115,115,0,0,0,0,0,0.017724048720743842
114,101,113,117,101,115,116,0,0,0,0,0,0.017719987641970223
100,117,101,0,0,0,0,0,0,0,0,0,0.01771805878056692
117,110,107,110,111,119,110,0,0,0,0,0,0.01771395545999937
101,114,114,111,114,0,0,0,0,0,0,0,0.01771082610191521
101,114,114,111,114,97,116,108,97,110,116,105,0.017706657353525515
115,111,114,114,121,0,0,0,0,0,0,0,0.01770339648605949
117,110,97,98,108,101,0,0,0,0,0,0,0.017700011746395326
112,114,111,99,101,115,115,0,0,0,0,0,0.017696031606524314
114,101,113,117,101,115,116,0,0,0,0,0,0.01769198880028645
100,117,101,0,0,0,0,0,0,0,0,0,0.01769006808989539
117,110,107,110,111,119,110,0,0,0,0,0,0.01768598320575191
101,114,114,111,114,0,0,0,0,0,0,0,0.01768286745079635
101,114,114,111,114,112,114,111,99,101,115,115,0.017677355008275403
99,111,110,110,101,99,116,105,118,105,116,121,0.017672009797530402
99,111,109,109,117,110,105,99,97,116,105,111,0.01766667813617133
112,114,111,98,108,101,109,0,0,0,0,0,0.017662808973756102
111,109,115,0,0,0,0,0,0,0,0,0,0.017660786616757594
99,111,110,110,101,99,116,105,118,105,116,121,0.017655456772731115
99,111,109,109,117,110,105,99,97,116,105,111,0.01765014097048667
112,114,111,98,108,101,109,0,0,0,0,0,0.017646281727446544
116,114,121,0,0,0,0,0,0,0,0,0,0.01764416104601644
114,101,113,117,101,115,116,0,0,0,0,0,0.017640150352868977
101,118,101,110,116,0,0,0,0,0,0,0,0.017637107548064246
117,110,101,120,112,101,99,116,101,100,0,0,0.01763230861172839
111,117,116,97,103,101,0,0,0,0,0,0,0.017628869403480803
109,97,121,0,0,0,0,0,0,0,0,0,0.017626907966885083
101,120,116,101,110,100,101,100,0,0,0,0,0.01762277617982316
112,101,114,105,111,100,0,0,0,0,0,0,0.017619354351599604
115,111,114,114,121,0,0,0,0,0,0,0,0.017616133923511662
97,99,99,101,115,115,0,0,0,0,0,0,0.01761282433441445
114,101,115,111,117,114,99,101,0,0,0,0,0.01760855335092502
115,111,114,114,121,0,0,0,0,0,0,0,0.017605337618586923
112,101,114,109,105,115,115,105,111,110,0,0,0.017600433744980683
114,117,110,0,0,0,0,0,0,0,0,0,0.017598389938133098
114,101,112,111,114,116,0,0,0,0,0,0,0.01759481954747322
115,101,114,118,105,99,101,0,0,0,0,0,0.017590990530563632
114,101,113,117,101,115,116,0,0,0,0,0,0.01758701000862103
99,111,109,111,114,98,105,116,122,116,98,115,0.017588105222528246
117,110,107,110,111,119,110,0,0,0,0,0,0.01758408697010766
101,120,99,101,112,116,105,111,110,0,0,0,0.017579559673614378
99,97,117,103,104,116,0,0,0,0,0,0,0.017576207749160168
115,116,97,99,107,0,0,0,0,0,0,0,0.01757327214538431
99,111,109,111,114,98,105,116,122,99,111,109,0.017574796439896512
117,110,101,120,112,101,99,116,101,100,0,0,0.01757005605934621
101,114,114,111,114,110,106,97,118,97,108,97,0.017570625436923223
99,111,109,111,114,98,105,116,122,112,114,111,0.01818626670209358
99,111,109,111,114,98,105,116,122,99,111,109,0.018213440334926567
99,111,109,111,114,98,105,116,122,116,98,115,0.018213735632472243
117,110,107,110,111,119,110,0,0,0,0,0,0.01820959789745056
101,120,99,101,112,116,105,111,110,0,0,0,0.018204915528786253
99,97,117,103,104,116,0,0,0,0,0,0,0.018201468085555852
115,116,97,99,107,0,0,0,0,0,0,0,0.018198454011440445
99,111,109,111,114,98,105,116,122,108,97,112,0.01823033885463896
102,97,105,108,101,100,0,0,0,0,0,0,0.01822704429648317
108,97,112,115,97,110,103,0,0,0,0,0,0.018223190332731856
115,101,114,118,105,99,101,0,0,0,0,0,0.01821926687599741
105,110,118,111,99,97,116,105,111,110,0,0,0.018214320502057117
114,101,113,117,101,115,116,117,114,108,0,0,0.018209157133558623
104,116,116,112,104,98,101,97,117,115,116,105,0.01823215735577151
99,111,109,111,114,98,105,116,122,116,98,115,0.01823242704792323
117,110,107,110,111,119,110,0,0,0,0,0,0.018228317016495965
101,120,99,101,112,116,105,111,110,0,0,0,0.01822366539438712
99,97,117,103,104,116,0,0,0,0,0,0,0.01822024112083073
115,116,97,99,107,0,0,0,0,0,0,0,0.018217247442381446
99,111,109,111,114,98,105,116,122,108,97,112,0.01824883881386258
102,97,105,108,101,100,0,0,0,0,0,0,0.018245566360745324
108,97,112,115,97,110,103,0,0,0,0,0,0.018241738079535177
115,101,114,118,105,99,101,0,0,0,0,0,0.01823784077022472
105,110,118,111,99,97,116,105,111,110,0,0,0.018232926467095373
114,101,113,117,101,115,116,117,114,108,0,0,0.018227796638955775
104,116,116,112,97,109,101,120,97,112,112,113,0.018243084587095563
112,111,115,116,110,116,97,116,0,0,0,0,0.018238617565379815
99,111,109,111,114,98,105,116,122,108,97,112,0.018396039186028106
99,111,109,111,114,98,105,116,122,108,97,112,0.018529982481389543
101,114,114,111,114,0,0,0,0,0,0,0,0.018526840533796853
